"053A01", "KABANIA LAKE", 52.25, 52.0, -88.0, -88.5, null
"053A02", "PATTLE LAKE", 52.25, 52.0, -88.5, -89.0, null
"053A03", "TOTOGAN LAKE", 52.25, 52.0, -89.0, -89.5, null
"053A04", "DILLEN LAKE", 52.25, 52.0, -89.5, -90.0, null
"053A05", "NEAWAGANK LAKE", 52.5, 52.25, -89.5, -90.0, null
"053A06", "WIGWASCENCE LAKE", 52.5, 52.25, -89.0, -89.5, null
"053A07", "EYES LAKE", 52.5, 52.25, -88.5, -89.0, null
"053A08", "NANKIKA LAKE", 52.5, 52.25, -88.0, -88.5, null
"053A09", "SAGIMINNIS LAKE", 52.75, 52.5, -88.0, -88.5, null
"053A10", "SHERIDAN LAKE", 52.75, 52.5, -88.5, -89.0, null
"053A11", "MICHIKENIS LAKE", 52.75, 52.5, -89.0, -89.5, null
"053A12", "OBABIGAN LAKE", 52.75, 52.5, -89.5, -90.0, null
"053A13", "BIG BEAVER HOUSE", 53.0, 52.75, -89.5, -90.0, null
"053A14", "WUNNUMMIN LAKE", 53.0, 52.75, -89.0, -89.5, null
"053A15", "SENNETT LAKE", 53.0, 52.75, -88.5, -89.0, null
"053A16", "WAPIKOPA LAKE", 53.0, 52.75, -88.0, -88.5, null
"053B01", "MENAKO LAKES", 52.25, 52.0, -90.0, -90.5, null
"053B02", "KECHEOKAGAN LAKE", 52.25, 52.0, -90.5, -91.0, null
"053B03", "HINTON LAKE", 52.25, 52.0, -91.0, -91.5, null
"053B04", "MCCAULEY LAKE", 52.25, 52.0, -91.5, -92.0, null
"053B05", "SHINBONE LAKE", 52.5, 52.25, -91.5, -92.0, null
"053B06", "STIRLAND LAKE", 52.5, 52.25, -91.0, -91.5, null
"053B07", "MAWLEY LAKE", 52.5, 52.25, -90.5, -91.0, null
"053B08", "FORESTER LAKE", 52.5, 52.25, -90.0, -90.5, null
"053B09", "OPAPIMISKAN LAKE", 52.75, 52.5, -90.0, -90.5, null
"053B10", "DONNELLY RIVER", 52.75, 52.5, -90.5, -91.0, null
"053B11", "YOYOY LAKE", 52.75, 52.5, -91.0, -91.5, null
"053B12", "WINDIGO LAKE", 52.75, 52.5, -91.5, -92.0, null
"053B13", "NIKIP LAKE", 53.0, 52.75, -91.5, -92.0, null
"053B14", "WEAGAMOW LAKE", 53.0, 52.75, -91.0, -91.5, null
"053B15", "NORTH CARIBOU LAKE", 53.0, 52.75, -90.5, -91.0, null
"053B16", "WACHUSK LAKE", 53.0, 52.75, -90.0, -90.5, null
"053C01", "NABIMINA LAKE", 52.25, 52.0, -92.0, -92.5, null
"053C02", "OLLEN LAKE", 52.25, 52.0, -92.5, -93.0, null
"053C03", "SAMPSON LAKE", 52.25, 52.0, -93.0, -93.5, null
"053C04", "MCINNES LAKE", 52.25, 52.0, -93.5, -94.0, null
"053C05", "CRITCHELL LAKE", 52.5, 52.25, -93.5, -94.0, null
"053C06", "MARGOT LAKE", 52.5, 52.25, -93.0, -93.5, null
"053C07", "HEWITT LAKE", 52.5, 52.25, -92.5, -93.0, null
"053C08", "LAUGHTON LAKE", 52.5, 52.25, -92.0, -92.5, null
"053C09", "MCCOY RIVER", 52.75, 52.5, -92.0, -92.5, null
"053C10", "NORTH SPIRIT LAKE", 52.75, 52.5, -92.5, -93.0, null
"053C11", "WHITELOON LAKE", 52.75, 52.5, -93.0, -93.5, null
"053C12", "KEMBER LAKE", 52.75, 52.5, -93.5, -94.0, null
"053C13", "FAVOURABLE LAKE", 53.0, 52.75, -93.5, -94.0, null
"053C14", "RATHOUSE BAY", 53.0, 52.75, -93.0, -93.5, null
"053C15", "MARUGG LAKE", 53.0, 52.75, -92.5, -93.0, null
"053C16", "PETOWNIKIP LAKE", 53.0, 52.75, -92.0, -92.5, null
"053D01", "OLD SHOES LAKE", 52.25, 52.0, -94.0, -94.5, null
"053D02", "STOUT LAKE", 52.25, 52.0, -94.5, -95.0, null
"053D03", "LITTLE GRAND RAPIDS", 52.25, 52.0, -95.0, -95.5, null
"053D04", "HORSESHOE LAKE", 52.25, 52.0, -95.5, -96.0, null
"053D05", "CARR-HARRIS LAKE", 52.5, 52.25, -95.5, -96.0, null
"053D06", "RED WILLOW LAKE", 52.5, 52.25, -95.0, -95.5, null
"053D07", "NAMIWAN LAKE", 52.5, 52.25, -94.5, -95.0, null
"053D08", "APPS LAKE", 52.5, 52.25, -94.0, -94.5, null
"053D09", "MCINTOSH BAY", 52.75, 52.5, -94.0, -94.5, null
"053D10", "CHERRINGTON LAKE", 52.75, 52.5, -94.5, -95.0, null
"053D11", "KAGIPO LAKE", 52.75, 52.5, -95.0, -95.5, null
"053D12", "LEWIS LAKE", 52.75, 52.5, -95.5, -96.0, null
"053D13", "GILCHRIST LAKE", 53.0, 52.75, -95.5, -96.0, null
"053D14", "ACHEETAMO LAKE", 53.0, 52.75, -95.0, -95.5, null
"053D15", "COBHAM LAKE", 53.0, 52.75, -94.5, -95.0, null
"053D16", "BORLAND LAKE", 53.0, 52.75, -94.0, -94.5, null
"053E01", "VARVECLAY LAKE", 53.25, 53.0, -94.0, -94.5, null
"053E02", "GORMAN LAKE", 53.25, 53.0, -94.5, -95.0, null
"053E03", "LILY PAD LAKE", 53.25, 53.0, -95.0, -95.5, null
"053E04", "HUDWIN LAKE", 53.25, 53.0, -95.5, -96.0, null
"053E05", "NAMAYKOSOGUN LAKE", 53.5, 53.25, -95.5, -96.0, null
"053E06", "CANTIN LAKE", 53.5, 53.25, -95.0, -95.5, null
"053E07", "NEILSON LAKE", 53.5, 53.25, -94.5, -95.0, null
"053E08", "OASIS LAKE", 53.5, 53.25, -94.0, -94.5, null
"053E09", "BENSON BAY", 53.75, 53.5, -94.0, -94.5, null
"053E10", "WAPUS BAY", 53.75, 53.5, -94.5, -95.0, null
"053E11", "WASS LAKE", 53.75, 53.5, -95.0, -95.5, null
"053E12", "BIGSTONE LAKE", 53.75, 53.5, -95.5, -96.0, null
"053E13", "KAKINOKAMAK LAKE", 54.0, 53.75, -95.5, -96.0, null
"053E14", "DOBBS LAKE", 54.0, 53.75, -95.0, -95.5, null
"053E15", "ISLAND LAKE", 54.0, 53.75, -94.5, -95.0, null
"053E16", "YORK LAKE", 54.0, 53.75, -94.0, -94.5, null
"053F01", "MIZZAY BAY", 53.25, 53.0, -92.0, -92.5, null
"053F02", "FIDLER LAKE", 53.25, 53.0, -92.5, -93.0, null
"053F03", "KAKAPITAM LAKE", 53.25, 53.0, -93.0, -93.5, null
"053F04", "COLGROVE LAKE", 53.25, 53.0, -93.5, -94.0, null
"053F05", "ANGEKUM LAKE", 53.5, 53.25, -93.5, -94.0, null
"053F06", "PEEKWACHANA LAKE", 53.5, 53.25, -93.0, -93.5, null
"053F07", "MENAEKO LAKE", 53.5, 53.25, -92.5, -93.0, null
"053F08", "OSAOKASS LAKE", 53.5, 53.25, -92.0, -92.5, null
"053F09", "ROTTENFISH RIVER", 53.75, 53.5, -92.0, -92.5, null
"053F10", "PASATEKO LAKE", 53.75, 53.5, -92.5, -93.0, null
"053F11", "EAST LAKE", 53.75, 53.5, -93.0, -93.5, null
"053F12", "HAYWARD LAKE", 53.75, 53.5, -93.5, -94.0, null
"053F13", "ANGLING LAKE", 54.0, 53.75, -93.5, -94.0, null
"053F14", "SEEBER LAKE", 54.0, 53.75, -93.0, -93.5, null
"053F15", "PULLEN LAKE", 54.0, 53.75, -92.5, -93.0, null
"053F16", "SACHIGO LAKE", 54.0, 53.75, -92.0, -92.5, null
"053G01", , 53.25, 53.0, -90.0, -90.5, null
"053G02", "NIKITOWA LAKE", 53.25, 53.0, -90.5, -91.0, null
"053G03", , 53.25, 53.0, -91.0, -91.5, null
"053G04", "SAKWASO LAKE", 53.25, 53.0, -91.5, -92.0, null
"053G05", "MUSKRAT DAM LAKE", 53.5, 53.25, -91.5, -92.0, null
"053G06", "MUNEKUN LAKE", 53.5, 53.25, -91.0, -91.5, null
"053G07", "MAKOOP LAKE", 53.5, 53.25, -90.5, -91.0, null
"053G08", , 53.5, 53.25, -90.0, -90.5, null
"053G09", "BUG LAKE", 53.75, 53.5, -90.0, -90.5, null
"053G10", "BEARBONE LAKE", 53.75, 53.5, -90.5, -91.0, null
"053G11", "ASIPOQUOBAH LAKE", 53.75, 53.5, -91.0, -91.5, null
"053G12", , 53.75, 53.5, -91.5, -92.0, null
"053G13", , 54.0, 53.75, -91.5, -92.0, null
"053G14", "TWO RIVER LAKE", 54.0, 53.75, -91.0, -91.5, null
"053G15", "SEVERN LAKE", 54.0, 53.75, -90.5, -91.0, null
"053G16", "MISIKEYASK LAKE", 54.0, 53.75, -90.0, -90.5, null
"053H01", "WAPIKOPA RIVER", 53.25, 53.0, -88.0, -88.5, null
"053H02", "REEB LAKE", 53.25, 53.0, -88.5, -89.0, null
"053H03", "BIG NORTH LAKE", 53.25, 53.0, -89.0, -89.5, null
"053H04", "KINGFISHER LAKE", 53.25, 53.0, -89.5, -90.0, null
"053H05", "KANEESOSE LAKE", 53.5, 53.25, -89.5, -90.0, null
"053H06", "LONG DOG LAKE", 53.5, 53.25, -89.0, -89.5, null
"053H07", , 53.5, 53.25, -88.5, -89.0, null
"053H08", , 53.5, 53.25, -88.0, -88.5, null
"053H09", "SHIBOGAMA LAKE", 53.75, 53.5, -88.0, -88.5, null
"053H10", "KASABONIKA LAKE", 53.75, 53.5, -88.5, -89.0, null
"053H11", , 53.75, 53.5, -89.0, -89.5, null
"053H12", "NEMEIGUSABINS LAKE", 53.75, 53.5, -89.5, -90.0, null
"053H13", "SANDYBANK LAKE", 54.0, 53.75, -89.5, -90.0, null
"053H14", "OTTER RIVER", 54.0, 53.75, -89.0, -89.5, null
"053H15", "FROG RIVER", 54.0, 53.75, -88.5, -89.0, null
"053H16", , 54.0, 53.75, -88.0, -88.5, null
"053I01", , 54.25, 54.0, -88.0, -88.5, null
"053I02", , 54.25, 54.0, -88.5, -89.0, null
"053I03", "CRANDALL FALLS", 54.25, 54.0, -89.0, -89.5, null
"053I04", "WITEGOO LAKE", 54.25, 54.0, -89.5, -90.0, null
"053I05", , 54.5, 54.25, -89.5, -90.0, null
"053I06", , 54.5, 54.25, -89.0, -89.5, null
"053I07", , 54.5, 54.25, -88.5, -89.0, null
"053I08", , 54.5, 54.25, -88.0, -88.5, null
"053I09", "FAT RIVER", 54.75, 54.5, -88.0, -88.5, null
"053I10", , 54.75, 54.5, -88.5, -89.0, null
"053I11", , 54.75, 54.5, -89.0, -89.5, null
"053I12", "DOG LAKE", 54.75, 54.5, -89.5, -90.0, null
"053I13", , 55.0, 54.75, -89.5, -90.0, null
"053I14", , 55.0, 54.75, -89.0, -89.5, null
"053I15", , 55.0, 54.75, -88.5, -89.0, null
"053I16", , 55.0, 54.75, -88.0, -88.5, null
"053J01", "PUKATAWAGAN LAKES", 54.25, 54.0, -90.0, -90.5, null
"053J02", , 54.25, 54.0, -90.5, -91.0, null
"053J03", "BLACKBEAR LAKE", 54.25, 54.0, -91.0, -91.5, null
"053J04", "IGELSTROM LAKE", 54.25, 54.0, -91.5, -92.0, null
"053J05", "WITHERS LAKE", 54.5, 54.25, -91.5, -92.0, null
"053J06", "STABLES LAKE", 54.5, 54.25, -91.0, -91.5, null
"053J07", , 54.5, 54.25, -90.5, -91.0, null
"053J08", , 54.5, 54.25, -90.0, -90.5, null
"053J09", , 54.75, 54.5, -90.0, -90.5, null
"053J10", , 54.75, 54.5, -90.5, -91.0, null
"053J11", "SHERMAN RIVER", 54.75, 54.5, -91.0, -91.5, null
"053J12", "ELLARD LAKE", 54.75, 54.5, -91.5, -92.0, null
"053J13", "YELLING LAKE", 55.0, 54.75, -91.5, -92.0, null
"053J14", , 55.0, 54.75, -91.0, -91.5, null
"053J15", , 55.0, 54.75, -90.5, -91.0, null
"053J16", , 55.0, 54.75, -90.0, -90.5, null
"053K01", "LITTLE SACHIGO LAKE", 54.25, 54.0, -92.0, -92.5, null
"053K02", "PIERCE LAKE", 54.25, 54.0, -92.5, -93.0, null
"053K03", "ROBSON LAKE", 54.25, 54.0, -93.0, -93.5, null
"053K04", "RED SUCKER LAKE", 54.25, 54.0, -93.5, -94.0, null
"053K05", "SHARPE LAKE", 54.5, 54.25, -93.5, -94.0, null
"053K06", "MAKATAYSIP LAKE", 54.5, 54.25, -93.0, -93.5, null
"053K07", "STULL LAKE", 54.5, 54.25, -92.5, -93.0, null
"053K08", "RAPSON BAY", 54.5, 54.25, -92.0, -92.5, null
"053K09", "NEY LAKE", 54.75, 54.5, -92.0, -92.5, null
"053K10", "KISTIGAN LAKE", 54.75, 54.5, -92.5, -93.0, null
"053K11", "EDMUND LAKE", 54.75, 54.5, -93.0, -93.5, null
"053K12", "PESANAPISKO LAKE", 54.75, 54.5, -93.5, -94.0, null
"053K13", "YELLOWBACK ISLAND", 55.0, 54.75, -93.5, -94.0, null
"053K14", "KENYON LAKE", 55.0, 54.75, -93.0, -93.5, null
"053K15", "ATIKAMAYKUS LAKE", 55.0, 54.75, -92.5, -93.0, null
"053K16", "UMISKO LAKE", 55.0, 54.75, -92.0, -92.5, null
"053L01", "MISTUHE LAKE", 54.25, 54.0, -94.0, -94.5, null
"053L02", "KAKEENUKAMAK LAKE", 54.25, 54.0, -94.5, -95.0, null
"053L03", "OPOM LAKE", 54.25, 54.0, -95.0, -95.5, null
"053L04", "NIKIK LAKE", 54.25, 54.0, -95.5, -96.0, null
"053L05", "BOLTON LAKE", 54.5, 54.25, -95.5, -96.0, null
"053L06", "JOINT LAKE", 54.5, 54.25, -95.0, -95.5, null
"053L07", "KANUCHUAN RAPIDS", 54.5, 54.25, -94.5, -95.0, null
"053L08", "MURRAY LAKE", 54.5, 54.25, -94.0, -94.5, null
"053L09", "GODS LAKE", 54.75, 54.5, -94.0, -94.5, null
"053L10", "VERMILYEA LAKE", 54.75, 54.5, -94.5, -95.0, null
"053L11", "MUNRO LAKE", 54.75, 54.5, -95.0, -95.5, null
"053L12", "WINDY LAKE", 54.75, 54.5, -95.5, -96.0, null
"053L13", "CARGHILL ISLAND", 55.0, 54.75, -95.5, -96.0, null
"053L14", "OXFORD HOUSE", 55.0, 54.75, -95.0, -95.5, null
"053L15", "CINDER LAKE", 55.0, 54.75, -94.5, -95.0, null
"053L16", "MCIVOR LAKE", 55.0, 54.75, -94.0, -94.5, null
"053M01", "MAKAKAYSIP LAKE", 55.25, 55.0, -94.0, -94.5, null
"053M02", "MINES POINT", 55.25, 55.0, -94.5, -95.0, null
"053M03", "WHITEMUD LAKE", 55.25, 55.0, -95.0, -95.5, null
"053M04", "POWSTICK LAKE", 55.25, 55.0, -95.5, -96.0, null
"053M05", "CUDDLE LAKE", 55.5, 55.25, -95.5, -96.0, null
"053M06", "SCHWATKA LAKE", 55.5, 55.25, -95.0, -95.5, null
"053M07", "ELSWORTH LAKE", 55.5, 55.25, -94.5, -95.0, null
"053M08", "WILSIE LAKE", 55.5, 55.25, -94.0, -94.5, null
"053M09", "STUPART LAKE", 55.75, 55.5, -94.0, -94.5, null
"053M10", "PALMER LAKE", 55.75, 55.5, -94.5, -95.0, null
"053M11", "RANSOM LAKE", 55.75, 55.5, -95.0, -95.5, null
"053M12", "HIGH HILL LAKE", 55.75, 55.5, -95.5, -96.0, null
"053M13", "WAR LAKE", 56.0, 55.75, -95.5, -96.0, null
"053M14", "HUBLEY LAKE", 56.0, 55.75, -95.0, -95.5, null
"053M15", "HAWES LAKE", 56.0, 55.75, -94.5, -95.0, null
"053M16", "COUTURE LAKE", 56.0, 55.75, -94.0, -94.5, null
"053N01", , 55.25, 55.0, -92.0, -92.5, null
"053N02", "RED CROSS LAKE", 55.25, 55.0, -92.5, -93.0, null
"053N03", "WHITE GOOSE LAKE", 55.25, 55.0, -93.0, -93.5, null
"053N04", "SEMMENS RIVER", 55.25, 55.0, -93.5, -94.0, null
"053N05", "OSKATUKAW LAKE", 55.5, 55.25, -93.5, -94.0, null
"053N06", "PATCH LAKE", 55.5, 55.25, -93.0, -93.5, null
"053N07", , 55.5, 55.25, -92.5, -93.0, null
"053N08", , 55.5, 55.25, -92.0, -92.5, null
"053N09", "DEER NECK ISLAND", 55.75, 55.5, -92.0, -92.5, null
"053N10", "EAST NISKA LAKE", 55.75, 55.5, -92.5, -93.0, null
"053N11", "MICHISKAN LAKE", 55.75, 55.5, -93.0, -93.5, null
"053N12", "KINOSEWKENAW LAKE", 55.75, 55.5, -93.5, -94.0, null
"053N13", "KEKAYAW RIVER", 56.0, 55.75, -93.5, -94.0, null
"053N14", "YAKAWOSIS CREEK", 56.0, 55.75, -93.0, -93.5, null
"053N15", , 56.0, 55.75, -92.5, -93.0, null
"053N16", "SHAMATTAWA", 56.0, 55.75, -92.0, -92.5, null
"053O01", "KEESKWABITCHOU LAKE", 55.25, 55.0, -90.0, -90.5, null
"053O02", , 55.25, 55.0, -90.5, -91.0, null
"053O03", "PASQUATCHAI RIVER", 55.25, 55.0, -91.0, -91.5, null
"053O04", , 55.25, 55.0, -91.5, -92.0, null
"053O05", , 55.5, 55.25, -91.5, -92.0, null
"053O06", "REDHEAD LAKES", 55.5, 55.25, -91.0, -91.5, null
"053O07", "ONIGAM LAKE", 55.5, 55.25, -90.5, -91.0, null
"053O08", , 55.5, 55.25, -90.0, -90.5, null
"053O09", , 55.75, 55.5, -90.0, -90.5, null
"053O10", , 55.75, 55.5, -90.5, -91.0, null
"053O11", "PECHABAU RIVER", 55.75, 55.5, -91.0, -91.5, null
"053O12", , 55.75, 55.5, -91.5, -92.0, null
"053O13", "PECKINOW RIVER", 56.0, 55.75, -91.5, -92.0, null
"053O14", , 56.0, 55.75, -91.0, -91.5, null
"053O15", "SOMBERT LAKE", 56.0, 55.75, -90.5, -91.0, null
"053O16", "HOSEA LAKE", 56.0, 55.75, -90.0, -90.5, null
"053P01", , 55.25, 55.0, -88.0, -88.5, null
"053P02", "GOOSE ISLAND", 55.25, 55.0, -88.5, -89.0, null
"053P03", "MANY BRANCHES LAKE", 55.25, 55.0, -89.0, -89.5, null
"053P04", "WHITEFISH LAKE", 55.25, 55.0, -89.5, -90.0, null
"053P05", , 55.5, 55.25, -89.5, -90.0, null
"053P06", "MATHEW LAKE", 55.5, 55.25, -89.0, -89.5, null
"053P07", , 55.5, 55.25, -88.5, -89.0, null
"053P08", "USISKE RIVER", 55.5, 55.25, -88.0, -88.5, null
"053P09", , 55.75, 55.5, -88.0, -88.5, null
"053P10", , 55.75, 55.5, -88.5, -89.0, null
"053P11", , 55.75, 55.5, -89.0, -89.5, null
"053P12", , 55.75, 55.5, -89.5, -90.0, null
"053P13", "NISKIBI LAKE", 56.0, 55.75, -89.5, -90.0, null
"053P14", , 56.0, 55.75, -89.0, -89.5, null
"053P15", , 56.0, 55.75, -88.5, -89.0, null
"053P16", , 56.0, 55.75, -88.0, -88.5, null
"054A01", , 56.25, 56.0, -88.0, -88.5, null
"054A02", , 56.25, 56.0, -88.5, -89.0, null
"054A03", "MISTAHAYO LAKE", 56.25, 56.0, -89.0, -89.5, null
"054A04", "MANSEMEIGOS CREEK", 56.25, 56.0, -89.5, -90.0, null
"054A05", "COMMISSION LAKE", 56.5, 56.25, -89.5, -90.0, null
"054A06", , 56.5, 56.25, -89.0, -89.5, null
"054A07", , 56.5, 56.25, -88.5, -89.0, null
"054A08", "MAJIKUN CREEK", 56.5, 56.25, -88.0, -88.5, null
"054A09", "TAMUNA RIVER", 56.75, 56.5, -88.0, -88.5, null
"054A10", "MINTIAGAN CREEK", 56.75, 56.5, -88.5, -89.0, null
"054A11", , 56.75, 56.5, -89.0, -89.5, null
"054A12", , 56.75, 56.5, -89.5, -90.0, null
"054A13", "KATAAWI CREEK", 57.0, 56.75, -89.5, -90.0, null
"054A14", "MILK CREEK", 57.0, 56.75, -89.0, -89.5, null
"054A15", "WEST PEN ISLAND", 57.0, 56.75, -88.5, -89.0, null
"054A16", "Totalement submerg�", 57.0, 56.75, -88.0, -88.5, null
"054B01", "SPECTOR LAKE", 56.25, 56.0, -90.0, -90.5, null
"054B02", "CALLAN LAKE", 56.25, 56.0, -90.5, -91.0, null
"054B03", "BURGESS LAKE", 56.25, 56.0, -91.0, -91.5, null
"054B04", "PRYOR LAKE", 56.25, 56.0, -91.5, -92.0, null
"054B05", "ADIE CREEK", 56.5, 56.25, -91.5, -92.0, null
"054B06", "KILN CREEK", 56.5, 56.25, -91.0, -91.5, null
"054B07", "BOUCHARD LAKE", 56.5, 56.25, -90.5, -91.0, null
"054B08", "FORSBERG LAKE", 56.5, 56.25, -90.0, -90.5, null
"054B09", "NEUFELD LAKE", 56.75, 56.5, -90.0, -90.5, null
"054B10", "MINAKER CREEK", 56.75, 56.5, -90.5, -91.0, null
"054B11", "SCHROEDER LAKE", 56.75, 56.5, -91.0, -91.5, null
"054B12", "TAGG CREEK", 56.75, 56.5, -91.5, -92.0, null
"054B13", , 57.0, 56.75, -91.5, -92.0, null
"054B14", "FARGEY CREEK", 57.0, 56.75, -91.0, -91.5, null
"054B15", , 57.0, 56.75, -90.5, -91.0, null
"054B16", "COMEAULT CREEK", 57.0, 56.75, -90.0, -90.5, null
"054C01", "WIGWAM CREEK", 56.25, 56.0, -92.0, -92.5, null
"054C02", "BILODEAU LAKE", 56.25, 56.0, -92.5, -93.0, null
"054C03", "CHURA LAKE", 56.25, 56.0, -93.0, -93.5, null
"054C04", "WHALEN CREEK", 56.25, 56.0, -93.5, -94.0, null
"054C05", "FIFER LAKE", 56.5, 56.25, -93.5, -94.0, null
"054C06", "BASTABLE LAKE", 56.5, 56.25, -93.0, -93.5, null
"054C07", "CARUSO LAKE", 56.5, 56.25, -92.5, -93.0, null
"054C08", "ROBIDOUX LAKE", 56.5, 56.25, -92.0, -92.5, null
"054C09", "TAWNS CREEK", 56.75, 56.5, -92.0, -92.5, null
"054C10", "PROST CREEK", 56.75, 56.5, -92.5, -93.0, null
"054C11", "PANCO LAKE", 56.75, 56.5, -93.0, -93.5, null
"054C12", "MERRICK LAKE", 56.75, 56.5, -93.5, -94.0, null
"054C13", "BROTEN LAKE", 57.0, 56.75, -93.5, -94.0, null
"054C14", "DEER ISLAND", 57.0, 56.75, -93.0, -93.5, null
"054C15", "GILLAM ISLAND", 57.0, 56.75, -92.5, -93.0, null
"054C16", "FISHING ISLAND", 57.0, 56.75, -92.0, -92.5, null
"054D01", "LENORA LAKE", 56.25, 56.0, -94.0, -94.5, null
"054D02", "KETTLE LAKE", 56.25, 56.0, -94.5, -95.0, null
"054D03", "BUTNAU LAKE", 56.25, 56.0, -95.0, -95.5, null
"054D04", "ILFORD", 56.25, 56.0, -95.5, -96.0, null
"054D05", "CLARK LAKE", 56.5, 56.25, -95.5, -96.0, null
"054D06", "GULL RAPIDS", 56.5, 56.25, -95.0, -95.5, null
"054D07", "STRATFORD ISLAND", 56.5, 56.25, -94.5, -95.0, null
"054D08", "BROOKS CREEK", 56.5, 56.25, -94.0, -94.5, null
"054D09", "AMERY", 56.75, 56.5, -94.0, -94.5, null
"054D10", , 56.75, 56.5, -94.5, -95.0, null
"054D11", , 56.75, 56.5, -95.0, -95.5, null
"054D12", "LIMESTONE LAKE", 56.75, 56.5, -95.5, -96.0, null
"054D13", "RECLUSE LAKE", 57.0, 56.75, -95.5, -96.0, null
"054D14", "WHITECAP LAKE", 57.0, 56.75, -95.0, -95.5, null
"054D15", "MYRE LAKE", 57.0, 56.75, -94.5, -95.0, null
"054D16", "WEIR RIVER", 57.0, 56.75, -94.0, -94.5, null
"054E01", "SILCOX", 57.25, 57.0, -94.0, -94.5, null
"054E02", "MISTAKE LAKE", 57.25, 57.0, -94.5, -95.0, null
"054E03", "WHITING LAKE", 57.25, 57.0, -95.0, -95.5, null
"054E04", "EMBLETON LAKE", 57.25, 57.0, -95.5, -96.0, null
"054E05", "MOUNTAIN RAPIDS", 57.5, 57.25, -95.5, -96.0, null
"054E06", "DOWNER LAKE", 57.5, 57.25, -95.0, -95.5, null
"054E07", "FLY LAKE", 57.5, 57.25, -94.5, -95.0, null
"054E08", "HERCHMER", 57.5, 57.25, -94.0, -94.5, null
"054E09", "O'DAY", 57.75, 57.5, -94.0, -94.5, null
"054E10", "TURCOTTE LAKE", 57.75, 57.5, -94.5, -95.0, null
"054E11", "BRADSHAW LAKE", 57.75, 57.5, -95.0, -95.5, null
"054E12", "COMEAU LAKE", 57.75, 57.5, -95.5, -96.0, null
"054E13", "GRESHAM LAKE", 58.0, 57.75, -95.5, -96.0, null
"054E14", "BRADEN LAKE", 58.0, 57.75, -95.0, -95.5, null
"054E15", "LAFORTE CREEK", 58.0, 57.75, -94.5, -95.0, null
"054E16", "BELCHER", 58.0, 57.75, -94.0, -94.5, null
"054F01", "YORK FACTORY", 57.25, 57.0, -92.0, -92.5, null
"054F02", "WOODCOCK CREEK", 57.25, 57.0, -92.5, -93.0, null
"054F03", "ROBLIN RIVER", 57.25, 57.0, -93.0, -93.5, null
"054F04", "DEWAR LAKE", 57.25, 57.0, -93.5, -94.0, null
"054F05", "BREZINO CREEK", 57.5, 57.25, -93.5, -94.0, null
"054F06", "ROBERGE LAKE", 57.5, 57.25, -93.0, -93.5, null
"054F07", "WHITE BEAR CREEK", 57.5, 57.25, -92.5, -93.0, null
"054F08", , 57.5, 57.25, -92.0, -92.5, null
"054F09", , 57.75, 57.5, -92.0, -92.5, null
"054F10", "RUPERT CREEK", 57.75, 57.5, -92.5, -93.0, null
"054F11", "BRADY LAKE", 57.75, 57.5, -93.0, -93.5, null
"054F12", "HOOT CREEK", 57.75, 57.5, -93.5, -94.0, null
"054F13", "BEALE CREEK", 58.0, 57.75, -93.5, -94.0, null
"054F14", "SKIDMORE LAKE", 58.0, 57.75, -93.0, -93.5, null
"054F15", "OWL RIVER", 58.0, 57.75, -92.5, -93.0, null
"054F16", "Totalement submerg�", 58.0, 57.75, -92.0, -92.5, null
"054G01", "PEMICHIWUNATAPO CREEK", 57.25, 57.0, -90.0, -90.5, null
"054G02", "CAPE CREEK", 57.25, 57.0, -90.5, -91.0, null
"054G03", "CHIMAN RIVER", 57.25, 57.0, -91.0, -91.5, null
"054G04", "FOURTEENS RIVER", 57.25, 57.0, -91.5, -92.0, null
"054G05", "Totalement submerg�", 57.5, 57.25, -91.5, -92.0, null
"054G06", , 57.5, 57.25, -91.0, -91.5, null
"054G07", , 57.5, 57.25, -90.5, -91.0, null
"054G08", "Totalement submerg�", 57.5, 57.25, -90.0, -90.5, null
"054G09", "Totalement submerg�", 57.75, 57.5, -90.0, -90.5, null
"054G10", "Totalement submerg�", 57.75, 57.5, -90.5, -91.0, null
"054G11", "Totalement submerg�", 57.75, 57.5, -91.0, -91.5, null
"054G12", "Totalement submerg�", 57.75, 57.5, -91.5, -92.0, null
"054G13", "Totalement submerg�", 58.0, 57.75, -91.5, -92.0, null
"054G14", "Totalement submerg�", 58.0, 57.75, -91.0, -91.5, null
"054G15", "Totalement submerg�", 58.0, 57.75, -90.5, -91.0, null
"054G16", "Totalement submerg�", 58.0, 57.75, -90.0, -90.5, null
"054H01", "Totalement submerg�", 57.25, 57.0, -88.0, -88.5, null
"054H02", "Totalement submerg�", 57.25, 57.0, -88.5, -89.0, null
"054H03", "Totalement submerg�", 57.25, 57.0, -89.0, -89.5, null
"054H04", , 57.25, 57.0, -89.5, -90.0, null
"054H05", "Totalement submerg�", 57.5, 57.25, -89.5, -90.0, null
"054H06", "Totalement submerg�", 57.5, 57.25, -89.0, -89.5, null
"054H07", "Totalement submerg�", 57.5, 57.25, -88.5, -89.0, null
"054H08", "Totalement submerg�", 57.5, 57.25, -88.0, -88.5, null
"054H09", "Totalement submerg�", 57.75, 57.5, -88.0, -88.5, null
"054H10", "Totalement submerg�", 57.75, 57.5, -88.5, -89.0, null
